country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","03-06-2026 23:00:00",29.027200,77.062100,NH3,10,10,10
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","03-06-2026 23:00:00",29.027200,77.062100,SO2,12,13,13
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","03-06-2026 23:00:00",30.1480566,77.2893471,PM2.5,45,221,69
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","03-06-2026 23:00:00",30.1480566,77.2893471,CO,24,53,47
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","03-06-2026 23:00:00",30.1480566,77.2893471,OZONE,24,103,59
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","03-06-2026 23:00:00",30.943887,76.801991,PM2.5,35,219,84
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","03-06-2026 23:00:00",30.943887,76.801991,PM10,65,171,111
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","03-06-2026 23:00:00",30.943887,76.801991,SO2,40,73,57
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","03-06-2026 23:00:00",34.031606,75.009712,SO2,4,5,5
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","03-06-2026 23:00:00",34.06313,74.96017,PM10,31,67,48
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","03-06-2026 23:00:00",34.066206,74.819820,CO,10,18,13
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","03-06-2026 23:00:00",23.80569,86.44268,PM2.5,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","03-06-2026 23:00:00",23.80569,86.44268,PM10,7,270,110
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","03-06-2026 23:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","03-06-2026 23:00:00",23.80569,86.44268,OZONE,12,79,65
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","03-06-2026 23:00:00",23.707909,86.414670,NO2,8,8,8
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","03-06-2026 23:00:00",23.707909,86.414670,OZONE,1,7,4
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","03-06-2026 23:00:00",15.888653,74.541751,PM10,11,49,27
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","03-06-2026 23:00:00",15.888653,74.541751,NO2,17,45,32
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","03-06-2026 23:00:00",15.888653,74.541751,OZONE,18,19,19
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","03-06-2026 23:00:00",12.9135218,77.5950804,PM2.5,24,37,30
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","03-06-2026 23:00:00",12.9135218,77.5950804,NH3,3,3,3
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","03-06-2026 23:00:00",12.9352049,77.6814488,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","03-06-2026 23:00:00",12.9352049,77.6814488,PM10,29,30,29
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","03-06-2026 23:00:00",12.938539,77.590100,NO2,14,27,21
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","03-06-2026 23:00:00",12.938539,77.590100,CO,7,16,10
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","03-06-2026 23:00:00",12.920984,77.584908,PM10,21,41,34
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","03-06-2026 23:00:00",13.0270199,77.494094,PM2.5,17,63,37
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","03-06-2026 23:00:00",13.0270199,77.494094,NH3,2,84,24
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","03-06-2026 23:00:00",12.990328,77.5431385,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","03-06-2026 23:00:00",13.0246342,77.5080115,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","03-06-2026 23:00:00",12.917348,77.622813,OZONE,9,30,19
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","03-06-2026 23:00:00",11.55358,76.55521,PM2.5,20,39,29
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","03-06-2026 23:00:00",11.55358,76.55521,NO2,14,35,26
India,Delhi,Delhi,"JNU, Delhi - DPCC","03-06-2026 23:00:00","28.540721 ","77.168544 ",PM2.5,15,182,104
India,Delhi,Delhi,"JNU, Delhi - DPCC","03-06-2026 23:00:00","28.540721 ","77.168544 ",NO2,8,60,24
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","03-06-2026 23:00:00",28.580280,77.233829,NH3,12,52,22
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","03-06-2026 23:00:00",28.580280,77.233829,CO,4,136,50
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","03-06-2026 23:00:00",28.580280,77.233829,OZONE,8,131,77
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","03-06-2026 23:00:00",28.636429,77.201067,SO2,12,41,28
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","03-06-2026 23:00:00",28.636429,77.201067,CO,52,88,64
India,Delhi,Delhi,"Mundka, Delhi - DPCC","03-06-2026 23:00:00",28.684678,77.076574,PM10,108,251,159
India,Delhi,Delhi,"Mundka, Delhi - DPCC","03-06-2026 23:00:00",28.684678,77.076574,OZONE,4,45,26
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","03-06-2026 23:00:00",28.60909,77.0325413,PM2.5,25,324,126
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","03-06-2026 23:00:00",28.60909,77.0325413,PM10,18,181,79
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","03-06-2026 23:00:00",28.60909,77.0325413,NO2,22,130,72
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","03-06-2026 23:00:00",28.60909,77.0325413,SO2,10,26,14
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","03-06-2026 23:00:00","28.594004 ","76.909423 ",PM10,90,153,126
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","03-06-2026 23:00:00","28.594004 ","76.909423 ",NO2,8,31,16
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","03-06-2026 23:00:00","28.594004 ","76.909423 ",SO2,34,38,36
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","03-06-2026 23:00:00","28.594004 ","76.909423 ",OZONE,8,228,136
India,Delhi,Delhi,"Narela, Delhi - DPCC","03-06-2026 23:00:00",28.822836,77.101981,PM10,120,203,159
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","03-06-2026 23:00:00",28.567890,77.250515,PM2.5,20,250,98
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","03-06-2026 23:00:00","21.217779 ","72.834787 ",NH3,1,1,1
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","03-06-2026 23:00:00","21.217779 ","72.834787 ",SO2,5,9,6
India,Gujarat,Surat,"Science Center, Surat - SMC","03-06-2026 23:00:00",21.170046,72.795405,PM2.5,21,42,32
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","03-06-2026 23:00:00",22.320153,73.216285,PM10,47,137,79
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","03-06-2026 23:00:00",22.320153,73.216285,NO2,8,11,9
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","03-06-2026 23:00:00",22.320153,73.216285,CO,77,86,81
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","03-06-2026 23:00:00",20.362421,72.918013,PM10,84,105,94
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","03-06-2026 23:00:00",20.362421,72.918013,NH3,4,7,6
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","03-06-2026 23:00:00",22.969611,72.643500,NH3,1,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","03-06-2026 23:00:00",22.969611,72.643500,OZONE,23,43,32
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","03-06-2026 23:00:00",28.6701,76.9254,SO2,5,7,6
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","03-06-2026 23:00:00",28.3419248,77.319699,PM10,32,419,187
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","03-06-2026 23:00:00",28.3419248,77.319699,NH3,3,3,3
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","03-06-2026 23:00:00",28.806223,76.141105,CO,11,13,12
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","03-06-2026 23:00:00",28.593883,76.270653,PM10,55,157,95
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","03-06-2026 23:00:00",28.206800,76.799700,SO2,7,17,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","03-06-2026 23:00:00",28.39072,77.30059,SO2,6,15,10
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","03-06-2026 23:00:00",28.39072,77.30059,OZONE,22,24,23
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","03-06-2026 23:00:00",28.376058,77.315741,PM10,77,406,173
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","03-06-2026 23:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","03-06-2026 23:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","03-06-2026 23:00:00",28.422681,77.148944,PM10,38,289,122
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","03-06-2026 23:00:00",28.4227,77.0667,PM10,112,182,139
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","03-06-2026 23:00:00",28.4227,77.0667,NO2,4,10,6
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","03-06-2026 23:00:00",28.4227,77.0667,CO,16,35,25
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","03-06-2026 23:00:00",28.4275,77.1465,PM10,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","03-06-2026 23:00:00",28.4275,77.1465,NH3,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","03-06-2026 23:00:00",28.4275,77.1465,SO2,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","03-06-2026 23:00:00",28.4275,77.1465,CO,4,34,19
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","03-06-2026 23:00:00",29.140560,75.744941,PM2.5,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","03-06-2026 23:00:00",29.140560,75.744941,SO2,NA,NA,NA
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","03-06-2026 23:00:00",28.710508,77.249485,NH3,6,11,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","03-06-2026 23:00:00",28.710508,77.249485,OZONE,3,82,45
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","03-06-2026 23:00:00",28.531346,77.190156,NO2,24,92,48
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","03-06-2026 23:00:00",28.531346,77.190156,CO,25,79,54
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","03-06-2026 23:00:00",28.621810,77.1944633,CO,54,83,68
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","03-06-2026 23:00:00",28.672342,77.315260,CO,70,103,88
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","03-06-2026 23:00:00",28.699793,77.165453,PM2.5,48,150,98
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","03-06-2026 23:00:00",23.107969,72.574648,PM2.5,32,94,62
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","03-06-2026 23:00:00",23.107969,72.574648,PM10,71,116,94
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","03-06-2026 23:00:00",23.107969,72.574648,CO,36,60,49
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","03-06-2026 23:00:00",23.107969,72.574648,OZONE,2,56,33
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","03-06-2026 23:00:00",23.020509,72.579261,NH3,3,6,4
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","03-06-2026 23:00:00",23.016834,72.625775,CO,38,46,43
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","03-06-2026 23:00:00",23.041137,72.456691,PM2.5,57,102,77
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","03-06-2026 23:00:00",23.023389,72.515201,PM10,57,119,90
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","03-06-2026 23:00:00",23.076793,72.627874,PM2.5,35,83,56
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","03-06-2026 23:00:00",23.076793,72.627874,SO2,3,6,5
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","03-06-2026 23:00:00",21.755417,72.139056,NO2,46,60,53
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-06-2026 23:00:00",23.163798,72.677768,PM10,69,129,100
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-06-2026 23:00:00",23.163798,72.677768,NO2,19,54,27
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-06-2026 23:00:00",23.163798,72.677768,NH3,5,10,6
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-06-2026 23:00:00",23.243639,72.68994,OZONE,1,9,6
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","03-06-2026 23:00:00",23.221714,72.654328,PM10,66,121,88
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","03-06-2026 23:00:00",22.410802,73.097923,CO,15,76,42
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","03-06-2026 23:00:00",22.248853,70.776774,PM2.5,32,71,51
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","03-06-2026 23:00:00",22.248853,70.776774,NH3,1,3,2
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","03-06-2026 23:00:00",22.248853,70.776774,SO2,5,8,7
India,Haryana,Jind,"Police Lines, Jind - HSPCB","03-06-2026 23:00:00",29.307814,76.337619,NH3,4,6,5
India,Haryana,Jind,"Police Lines, Jind - HSPCB","03-06-2026 23:00:00",29.307814,76.337619,OZONE,16,54,37
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","03-06-2026 23:00:00",29.8006,76.4155,NH3,5,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","03-06-2026 23:00:00",29.966942,76.875879,OZONE,11,115,60
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","03-06-2026 23:00:00",27.9002,76.9938,OZONE,55,57,56
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","03-06-2026 23:00:00",28.060249,76.113115,PM2.5,26,108,57
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","03-06-2026 23:00:00",28.1485564,77.3320667,PM10,81,86,83
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","03-06-2026 23:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","03-06-2026 23:00:00",28.3153,76.9143,PM10,23,117,74
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","03-06-2026 23:00:00",28.3153,76.9143,OZONE,21,312,108
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","03-06-2026 23:00:00",30.7057778,76.8531805555555,PM2.5,50,121,78
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","03-06-2026 23:00:00",30.7057778,76.8531805555555,NO2,23,25,24
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","03-06-2026 23:00:00",28.6573814,77.1585447,PM10,101,174,132
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","03-06-2026 23:00:00",28.530785,77.271255,SO2,14,33,18
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","03-06-2026 23:00:00",28.623763,77.287209,PM2.5,47,143,83
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","03-06-2026 23:00:00",28.674045,77.131023,NO2,19,60,35
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","03-06-2026 23:00:00",28.674045,77.131023,OZONE,11,92,58
India,Delhi,Delhi,"Pusa, Delhi - DPCC","03-06-2026 23:00:00",28.639652,77.146275,NH3,5,31,11
India,Delhi,Delhi,"Pusa, Delhi - DPCC","03-06-2026 23:00:00",28.639652,77.146275,CO,56,106,82
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","03-06-2026 23:00:00",28.563262,77.186937,SO2,9,45,18
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","03-06-2026 23:00:00",28.6514781,77.1473105,PM10,90,500,171
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","03-06-2026 23:00:00",28.6514781,77.1473105,SO2,2,22,7
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","03-06-2026 23:00:00",28.5504249,77.2159377,PM2.5,83,178,129
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","03-06-2026 23:00:00",28.5504249,77.2159377,NO2,17,31,24
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","03-06-2026 23:00:00",28.5504249,77.2159377,NH3,8,13,11
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","03-06-2026 23:00:00",28.5504249,77.2159377,OZONE,4,67,18
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","03-06-2026 23:00:00",19.11074,72.86084,SO2,2,29,10
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-06-2026 23:00:00",19.0364585,72.8954371,OZONE,1,55,21
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","03-06-2026 23:00:00",19.10078,72.87462,SO2,7,8,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","03-06-2026 23:00:00",19.04946,72.9230,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-06-2026 23:00:00",19.083694,72.920967,PM10,51,133,72
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-06-2026 23:00:00",19.083694,72.920967,CO,23,52,26
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-06-2026 23:00:00",19.083694,72.920967,OZONE,30,54,37
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","03-06-2026 23:00:00",19.215859,72.831718,PM2.5,28,47,39
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","03-06-2026 23:00:00",19.215859,72.831718,PM10,32,63,43
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","03-06-2026 23:00:00",19.215859,72.831718,OZONE,29,71,42
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","03-06-2026 23:00:00",19.0632143,72.8456324,PM2.5,12,39,21
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","03-06-2026 23:00:00",19.0632143,72.8456324,CO,4,24,18
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","03-06-2026 23:00:00",19.1653323,72.922099,PM10,14,66,43
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","03-06-2026 23:00:00",19.1653323,72.922099,NO2,10,38,19
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","03-06-2026 23:00:00",19.1653323,72.922099,SO2,1,26,11
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-06-2026 23:00:00",19.0863,72.8888,PM2.5,3,95,53
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-06-2026 23:00:00",19.0863,72.8888,PM10,4,108,62
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-06-2026 23:00:00",19.0863,72.8888,NH3,2,2,2
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","03-06-2026 23:00:00",19.19709,72.82204,NO2,19,59,37
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-06-2026 23:00:00",23.233584,77.400574,OZONE,65,166,127
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","03-06-2026 23:00:00",23.81748678,79.446246,PM2.5,39,112,65
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","03-06-2026 23:00:00",22.9682591,76.064118,NO2,96,118,107
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","03-06-2026 23:00:00",26.203442,78.193251,SO2,4,42,14
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","03-06-2026 23:00:00",26.203442,78.193251,CO,34,72,50
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","03-06-2026 23:00:00",26.203442,78.193251,OZONE,34,126,116
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","03-06-2026 23:00:00",26.200388,78.147714,NO2,35,85,63
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","03-06-2026 23:00:00",26.200388,78.147714,SO2,5,19,9
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","03-06-2026 23:00:00",26.200388,78.147714,OZONE,49,145,97
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","03-06-2026 23:00:00",22.4310,75.5213,PM10,66,117,93
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","03-06-2026 23:00:00",22.4310,75.5213,OZONE,7,22,15
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","03-06-2026 23:00:00",22.6780,75.8559,PM10,NA,NA,NA
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","03-06-2026 23:00:00",22.7084,75.8815,CO,20,52,25
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","03-06-2026 23:00:00",22.7084,75.8815,OZONE,6,14,12
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-06-2026 23:00:00",23.163174,79.973061,SO2,1,6,2
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","03-06-2026 23:00:00",13.428828,77.731418,NO2,3,5,4
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","03-06-2026 23:00:00",13.328028,75.797056,PM10,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-06-2026 23:00:00",15.459706,75.008381,PM2.5,53,82,68
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-06-2026 23:00:00",15.459706,75.008381,CO,32,87,65
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-06-2026 23:00:00",15.459706,75.008381,OZONE,27,31,27
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","03-06-2026 23:00:00",15.3714823,75.1160168,PM10,51,56,54
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","03-06-2026 23:00:00",15.3714823,75.1160168,NH3,1,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","03-06-2026 23:00:00",17.336318,76.847397,PM2.5,13,29,20
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","03-06-2026 23:00:00",17.336318,76.847397,SO2,2,6,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","03-06-2026 23:00:00",17.336318,76.847397,CO,30,38,36
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","03-06-2026 23:00:00",15.347630,76.181767,CO,34,52,48
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","03-06-2026 23:00:00",12.415911,75.735050,PM2.5,10,33,20
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","03-06-2026 23:00:00",12.415911,75.735050,PM10,15,31,22
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","03-06-2026 23:00:00",12.889250,74.853000,PM2.5,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","03-06-2026 23:00:00",12.889250,74.853000,OZONE,37,37,37
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","03-06-2026 23:00:00",12.733409,77.298051,OZONE,6,55,30
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","03-06-2026 23:00:00",13.940000,75.555917,PM10,35,42,38
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","03-06-2026 23:00:00",16.802639,75.722694,PM10,38,39,39
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-06-2026 23:00:00",11.875000,75.373200,NO2,11,14,13
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-06-2026 23:00:00",11.875000,75.373200,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","03-06-2026 23:00:00",8.8787,76.6073,SO2,2,3,3
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","03-06-2026 23:00:00",8.8787,76.6073,CO,14,18,16
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","03-06-2026 23:00:00",8.563700,76.886500,PM2.5,38,45,42
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","03-06-2026 23:00:00",8.5149093,76.9435879,SO2,8,29,16
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","03-06-2026 23:00:00",23.210494,77.425409,SO2,11,19,16
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-06-2026 23:00:00",23.233584,77.400574,PM10,52,118,87
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-06-2026 23:00:00",23.233584,77.400574,SO2,5,14,9
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","03-06-2026 23:00:00",18.39963,76.57452,PM2.5,25,59,40
